,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
0,0.0,150.0,1.0588027739342105,1.0034841290966283,0.8716666666666667,0.8643333333333332,0.5406737333142634,0.13390521199964459,0.0,4.3132933866417674e-06,-0.24711834843732106,0.40588235294117647,0.0
1,1.0,150.0,1.0625466235836933,0.9998714119036614,0.8823333333333333,0.8651666666666668,0.6217424318689133,0.3286505523094163,0.0,1.4755210175724027e-07,-0.0047314749676886075,0.5352941176470588,1.0
2,2.0,150.0,1.0586588760860733,0.9938877689443534,0.8733333333333333,0.8641666666666666,0.5886057432725074,0.16903620862777127,0.0,6.127374082081782e-07,-0.1442762652430882,0.6470588235294118,2.0
3,3.0,150.0,1.0550341071273,0.9929930445158216,0.8778333333333334,0.8679999999999999,0.6304755528958598,0.1765382425331736,0.0,1.0038739035878642e-07,-0.12735840630777026,0.5470588235294118,3.0
4,4.0,150.0,1.07363437452974,1.0060545669284273,0.8826666666666665,0.8629999999999999,0.6872162507277045,0.35499909632318816,0.0,7.453920625692284e-09,-0.002304748581561682,0.9352941176470588,4.0
5,5.0,150.0,1.0682240694058425,0.9997798129351744,0.8846666666666668,0.8706666666666668,0.6702431750969029,0.2505180878118724,0.0,1.651245966460509e-08,-0.03083109526487676,0.47058823529411764,5.0
6,6.0,150.0,1.0801114638208473,0.9989149345738917,0.8845000000000001,0.8670000000000001,0.7849609211982724,0.3485439521358697,0.0,5.79050042217716e-11,-0.0027600043249347496,0.3,6.0
7,7.0,150.0,1.0561159986790762,1.0047308942171362,0.8738333333333332,0.8683333333333333,0.5324747451716576,0.10290611820788285,0.0,5.94437957639374e-06,-0.3735445467498115,0.3,7.0
8,8.0,150.0,1.0568849851338287,0.9925454133070942,0.8791666666666667,0.8733333333333333,0.6233787043612578,0.11002858085168926,0.0,1.3732233452342005e-07,-0.34142542048844493,0.21176470588235294,8.0
9,9.0,150.0,1.0444057911658116,1.007258231662449,0.8791666666666667,0.8726666666666665,0.35687136022958676,0.1170031116174176,0.0,0.0021862726507780737,-0.31175002131353086,0.3176470588235294,9.0
10,10.0,150.0,1.0602665360209103,0.9933103606588937,0.8721666666666666,0.8578333333333334,0.6767037873439449,0.25526175730601997,0.0,1.2220370520864048e-08,-0.027820766064692692,0.4411764705882353,10.0
11,11.0,150.0,1.0628499326948477,1.002083291366062,0.8751666666666665,0.8688333333333332,0.5768322419023245,0.12355150564546089,0.0,1.0014944055862912e-06,-0.28549085014910447,0.35294117647058826,11.0
12,12.0,150.0,1.065087254073164,0.9857520863919834,0.8829999999999999,0.8726666666666665,0.7852366075719962,0.1968888303229078,0.0,5.708038124563821e-11,-0.08921654566002427,0.15294117647058825,12.0
13,13.0,150.0,1.0475203317071275,1.0039017416377467,0.88,0.8758333333333334,0.42229740951676864,0.07880775553019943,0.0,0.00030137798734306047,-0.49545606256659613,0.31176470588235294,13.0
14,14.0,150.0,1.0604458634479341,0.9917004399034738,0.8755,0.8805,0.6951565211886724,-0.09159884433725346,0.0,5.1121164214572855e-09,0.4282521058039278,0.0,14.0
15,15.0,150.0,1.0673247667429178,1.009440439762142,0.8831666666666667,0.8696666666666668,0.5665264383307113,0.250376847149556,0.0,1.5299048312411613e-06,-0.030924877265248486,0.7941176470588235,15.0
16,16.0,150.0,1.0786076570564886,1.0119193759089746,0.88,0.8684999999999998,0.6114481636594786,0.2124660398221088,0.0,2.3111068771738226e-07,-0.06676117352241892,0.5882352941176471,16.0
17,17.0,150.0,1.0437611615682056,0.9928877799006911,0.8823333333333333,0.8631666666666666,0.4954884170034513,0.3428077768528355,0.0,2.4067206196104453e-05,-0.003232364319937759,0.788235294117647,17.0
18,18.0,150.0,1.063221889616119,0.9864299416311072,0.8693333333333334,0.8701666666666669,0.7514708608964047,-0.015936768549235567,0.0,3.221276893676933e-10,0.8903206166880983,0.0,18.0
19,19.0,150.0,1.0518795160321888,0.9964208333357195,0.8783333333333333,0.8768333333333334,0.5522636116955066,0.028687943862196058,0.0,2.7230003600637016e-06,-0.803961335332301,0.0,19.0
20,20.0,150.0,1.0633151652432886,1.0178963674137655,0.8796666666666668,0.8686666666666667,0.458404683537586,0.19830060668540742,0.0,9.018239235122803e-05,-0.08695715684506608,0.7352941176470589,20.0
21,21.0,150.0,1.0638931136392575,1.0029922307056702,0.8840000000000001,0.8683333333333333,0.6622369750768365,0.3157405844064111,0.0,2.3906436070752466e-08,-0.0066236329698592805,0.7294117647058823,21.0
22,22.0,150.0,1.0705613340438167,1.0006577217258106,0.8745,0.8766666666666668,0.7225492180817299,-0.04272347633181689,0.0,1.3584562232213019e-09,0.7116481684147471,0.0,22.0
23,23.0,150.0,1.0518975490605726,1.0108163147095701,0.8823333333333335,0.8695,0.40025086059436116,0.23074703317163908,0.0,0.0006053423726564179,-0.0465894837123255,0.8352941176470589,23.0
24,24.0,150.0,1.0643247184505427,1.0077947351981746,0.8783333333333333,0.8638333333333335,0.559240814608387,0.2753300480821376,0.0,2.056780159303397e-06,-0.01773119050563628,0.6352941176470588,24.0
25,25.0,150.0,1.0612077846201498,1.0083378038779987,0.8838333333333332,0.8790000000000001,0.4996356206207323,0.08559160686176485,0.0,2.0656655250408413e-05,-0.45912858414817703,0.34705882352941175,25.0
26,26.0,150.0,1.062854600465156,1.0096804739415697,0.8748333333333335,0.8659999999999999,0.5405079499218886,0.15376305849309732,0.0,4.34152404019218e-06,-0.18400040319081684,0.37058823529411766,26.0
