,rt,response,subj_idx,condition
0,0.5070000000020729,1.0,0,groupB
1,0.5930000000021016,1.0,0,groupB
2,1.0530000000022552,1.0,0,groupB
3,0.4930000000020682,1.0,0,groupB
4,0.9730000000022285,1.0,0,groupB
5,0.7520000000021547,1.0,0,groupB
6,1.2400000000023177,1.0,0,groupB
7,0.7630000000021584,1.0,0,groupB
8,1.3090000000023407,1.0,0,groupB
9,2.1210000000026117,1.0,0,groupB
10,1.2430000000023187,1.0,0,groupB
11,0.7920000000021681,1.0,0,groupB
12,0.4410000000020508,1.0,0,groupB
13,0.3990000000020368,1.0,0,groupB
14,1.1019999999982641,0.0,0,groupB
15,1.3440000000023524,1.0,0,groupB
16,1.1040000000022723,1.0,0,groupB
17,1.3120000000023417,1.0,0,groupB
18,1.4150000000023761,1.0,0,groupB
19,2.0630000000025923,1.0,0,groupB
20,0.7160000000021427,1.0,0,groupB
21,0.7530000000021551,1.0,0,groupB
22,0.9890000000022339,1.0,0,groupB
23,0.7670000000021597,1.0,0,groupB
24,0.5180000000020766,1.0,0,groupB
25,1.4990000000024042,1.0,0,groupB
26,1.6020000000024386,1.0,0,groupB
27,1.4280000000023805,1.0,0,groupB
28,1.3530000000023554,1.0,0,groupB
29,1.5570000000024236,1.0,0,groupB
30,1.352000000002355,1.0,0,groupB
31,1.822000000002512,1.0,0,groupB
32,0.7420000000021514,1.0,0,groupB
33,0.612000000002108,1.0,0,groupB
34,1.1550000000022893,1.0,0,groupB
35,0.9620000000022249,1.0,0,groupB
36,0.6519999999981139,0.0,0,groupB
37,0.8130000000021751,1.0,0,groupB
38,0.49000000000206717,1.0,0,groupB
39,0.696000000002136,1.0,0,groupB
40,1.0019999999982308,0.0,0,groupA
41,0.7800000000021641,1.0,0,groupA
42,0.8119999999981673,0.0,0,groupA
43,0.9500000000022208,1.0,0,groupA
44,1.184000000002299,1.0,0,groupA
45,1.1860000000022997,1.0,0,groupA
46,0.46900000000206016,1.0,0,groupA
47,0.7810000000021644,1.0,0,groupA
48,0.723000000002145,1.0,0,groupA
49,0.9330000000022152,1.0,0,groupA
50,0.7150000000021424,1.0,0,groupA
51,0.4760000000020625,1.0,0,groupA
52,1.322999999998338,0.0,0,groupA
53,1.5409999999984108,0.0,0,groupA
54,2.050000000002588,1.0,0,groupA
55,0.5040000000020719,1.0,0,groupA
56,2.1260000000026134,1.0,0,groupA
57,2.2880000000026675,1.0,0,groupA
58,0.5620000000020913,1.0,0,groupA
59,1.0050000000022392,1.0,0,groupA
60,0.5810000000020976,1.0,0,groupA
61,0.5450000000020856,1.0,0,groupA
62,0.38199999999802364,0.0,0,groupA
63,2.0000000000025713,1.0,0,groupA
64,1.3980000000023705,1.0,0,groupA
65,0.5450000000020856,1.0,0,groupA
66,1.202000000002305,1.0,0,groupA
67,0.8800000000021975,1.0,0,groupA
68,0.9790000000022305,1.0,0,groupA
69,1.4730000000023955,1.0,0,groupA
70,0.424999999998038,0.0,0,groupA
71,0.8460000000021861,1.0,0,groupA
72,1.6610000000024583,1.0,0,groupA
73,0.5660000000020926,1.0,0,groupA
74,1.3450000000023528,1.0,0,groupA
75,0.6910000000021344,1.0,0,groupA
76,1.7360000000024833,1.0,0,groupA
77,1.3910000000023681,1.0,0,groupA
78,0.8050000000021724,1.0,0,groupA
79,0.9490000000022205,1.0,0,groupA
80,0.5430000000020849,1.0,1,groupB
81,1.9540000000025561,1.0,1,groupB
82,1.2120000000023083,1.0,1,groupB
83,0.5919999999980938,0.0,1,groupB
84,0.8170000000021764,1.0,1,groupB
85,2.4860000000027336,1.0,1,groupB
86,1.0669999999982525,0.0,1,groupB
87,0.9040000000022055,1.0,1,groupB
88,0.642000000002118,1.0,1,groupB
89,0.5490000000020869,1.0,1,groupB
90,1.5199999999984037,0.0,1,groupB
91,0.8389999999981763,0.0,1,groupB
92,0.5170000000020762,1.0,1,groupB
93,0.8110000000021744,1.0,1,groupB
94,0.9400000000022175,1.0,1,groupB
95,1.175000000002296,1.0,1,groupB
96,0.6920000000021347,1.0,1,groupB
97,0.49800000000206984,1.0,1,groupB
98,0.8370000000021831,1.0,1,groupB
99,1.2300000000023144,1.0,1,groupB
100,0.9839999999982247,0.0,1,groupB
101,0.5690000000020936,1.0,1,groupB
102,1.3120000000023417,1.0,1,groupB
103,1.0010000000022379,1.0,1,groupB
104,0.8020000000021714,1.0,1,groupB
105,0.6740000000021287,1.0,1,groupB
106,0.7280000000021467,1.0,1,groupB
107,0.645000000002119,1.0,1,groupB
108,2.3230000000026783,1.0,1,groupB
109,1.6260000000024466,1.0,1,groupB
110,0.7450000000021524,1.0,1,groupB
111,1.2029999999982979,0.0,1,groupB
112,0.699000000002137,1.0,1,groupB
113,0.5110000000020742,1.0,1,groupB
114,0.714000000002142,1.0,1,groupB
115,1.343000000002352,1.0,1,groupB
116,0.9120000000022082,1.0,1,groupB
117,0.627000000002113,1.0,1,groupB
118,1.028000000002247,1.0,1,groupB
119,1.0540000000022556,1.0,1,groupB
120,1.0860000000022663,1.0,1,groupA
121,0.636000000002116,1.0,1,groupA
122,1.2280000000023137,1.0,1,groupA
123,1.2919999999983276,0.0,1,groupA
124,0.5670000000020929,1.0,1,groupA
125,0.8500000000021875,1.0,1,groupA
126,0.633000000002115,1.0,1,groupA
127,1.1490000000022873,1.0,1,groupA
128,0.6280000000021133,1.0,1,groupA
129,0.6760000000021293,1.0,1,groupA
130,0.48900000000206684,1.0,1,groupA
131,1.2730000000023287,1.0,1,groupA
132,0.9050000000022058,1.0,1,groupA
133,0.651000000002121,1.0,1,groupA
134,1.5430000000024189,1.0,1,groupA
135,0.9490000000022205,1.0,1,groupA
136,1.0660000000022596,1.0,1,groupA
137,1.0110000000022412,1.0,1,groupA
138,1.5310000000024149,1.0,1,groupA
139,0.5090000000020736,1.0,1,groupA
140,1.0890000000022673,1.0,1,groupA
141,4.595000000003437,1.0,1,groupA
142,1.4400000000023845,1.0,1,groupA
143,0.6890000000021337,1.0,1,groupA
144,0.702000000002138,1.0,1,groupA
145,0.8080000000021734,1.0,1,groupA
146,0.9809999999982237,0.0,1,groupA
147,0.9370000000022165,1.0,1,groupA
148,1.5270000000024135,1.0,1,groupA
149,0.600000000002104,1.0,1,groupA
150,0.7130000000021417,1.0,1,groupA
151,0.6650000000021257,1.0,1,groupA
152,0.579000000002097,1.0,1,groupA
153,0.4910000000020675,1.0,1,groupA
154,1.8420000000025187,1.0,1,groupA
155,1.4890000000024008,1.0,1,groupA
156,0.49200000000206784,1.0,1,groupA
157,1.645000000002453,1.0,1,groupA
158,2.5780000000027643,1.0,1,groupA
159,0.5600000000020906,1.0,1,groupA
160,0.8490000000021871,1.0,2,groupB
161,1.0590000000022572,1.0,2,groupB
162,1.4380000000023838,1.0,2,groupB
163,0.8970000000022031,1.0,2,groupB
164,0.573000000002095,1.0,2,groupB
165,0.6680000000021267,1.0,2,groupB
166,0.8630000000021918,1.0,2,groupB
167,0.8110000000021744,1.0,2,groupB
168,1.6230000000024456,1.0,2,groupB
169,0.9600000000022242,1.0,2,groupB
170,1.0620000000022582,1.0,2,groupB
171,0.4580000000020565,1.0,2,groupB
172,1.4340000000023825,1.0,2,groupB
173,1.6429999999984448,0.0,2,groupB
174,0.48100000000206417,1.0,2,groupB
175,2.152999999998615,0.0,2,groupB
176,1.4080000000023738,1.0,2,groupB
177,0.9480000000022202,1.0,2,groupB
178,0.675000000002129,1.0,2,groupB
179,2.292000000002669,1.0,2,groupB
180,0.4930000000020682,1.0,2,groupB
181,0.6770000000021297,1.0,2,groupB
182,0.5890000000021003,1.0,2,groupB
183,1.244000000002319,1.0,2,groupB
184,1.358000000002357,1.0,2,groupB
185,0.6340000000021153,1.0,2,groupB
186,1.3940000000023691,1.0,2,groupB
187,0.9200000000022108,1.0,2,groupB
188,1.5360000000024165,1.0,2,groupB
189,1.0290000000022472,1.0,2,groupB
190,0.630000000002114,1.0,2,groupB
191,1.0470000000022532,1.0,2,groupB
192,0.4850000000020655,1.0,2,groupB
193,0.44500000000205214,1.0,2,groupB
194,0.6380000000021167,1.0,2,groupB
195,1.235000000002316,1.0,2,groupB
196,0.7990000000021704,1.0,2,groupB
197,0.9360000000022162,1.0,2,groupB
198,1.169000000002294,1.0,2,groupB
199,0.9080000000022068,1.0,2,groupB
200,0.6910000000021344,1.0,2,groupA
201,0.6700000000021273,1.0,2,groupA
202,1.702000000002472,1.0,2,groupA
203,0.5300000000020806,1.0,2,groupA
204,0.5610000000020909,1.0,2,groupA
